time,"I(IIN_A)","I(IIN_B)","I(ICLK1)","I(ICLK2)","I(LOUT)"
6.010000e-10,-2.000000e-05,2.000000e-05,7.500000e-05,7.500000e-05,1.321533e-06
6.012500e-10,-2.000000e-05,2.000000e-05,9.375000e-05,9.375000e-05,1.323779e-06
6.015000e-10,-2.000000e-05,2.000000e-05,1.125000e-04,1.125000e-04,1.326731e-06
6.017500e-10,-2.000000e-05,2.000000e-05,1.312500e-04,1.312500e-04,1.330067e-06
6.020000e-10,-2.000000e-05,2.000000e-05,1.500000e-04,1.500000e-04,1.333625e-06
6.022500e-10,-2.000000e-05,2.000000e-05,1.687500e-04,1.687500e-04,1.337530e-06
6.025000e-10,-2.000000e-05,2.000000e-05,1.875000e-04,1.875000e-04,1.342065e-06
6.027500e-10,-2.000000e-05,2.000000e-05,2.062500e-04,2.062500e-04,1.347418e-06
6.030000e-10,-2.000000e-05,2.000000e-05,2.250000e-04,2.250000e-04,1.353526e-06
6.032500e-10,-2.000000e-05,2.000000e-05,2.437500e-04,2.437500e-04,1.360145e-06
6.035000e-10,-2.000000e-05,2.000000e-05,2.625000e-04,2.625000e-04,1.367066e-06
6.037500e-10,-2.000000e-05,2.000000e-05,2.812500e-04,2.812500e-04,1.374294e-06
6.040000e-10,-2.000000e-05,2.000000e-05,3.000000e-04,3.000000e-04,1.382054e-06
6.042500e-10,-2.000000e-05,2.000000e-05,3.187500e-04,3.187500e-04,1.390629e-06
6.045000e-10,-2.000000e-05,2.000000e-05,3.375000e-04,3.375000e-04,1.400185e-06
6.047500e-10,-2.000000e-05,2.000000e-05,3.562500e-04,3.562500e-04,1.410695e-06
6.050000e-10,-2.000000e-05,2.000000e-05,3.750000e-04,3.750000e-04,1.422011e-06
6.052500e-10,-2.000000e-05,2.000000e-05,3.937500e-04,3.937500e-04,1.434012e-06
6.055000e-10,-2.000000e-05,2.000000e-05,4.125000e-04,4.125000e-04,1.446694e-06
6.057500e-10,-2.000000e-05,2.000000e-05,4.312500e-04,4.312500e-04,1.460171e-06
6.060000e-10,-2.000000e-05,2.000000e-05,4.500000e-04,4.500000e-04,1.474592e-06
6.062500e-10,-2.000000e-05,2.000000e-05,4.687500e-04,4.687500e-04,1.490063e-06
6.065000e-10,-2.000000e-05,2.000000e-05,4.875000e-04,4.875000e-04,1.506621e-06
6.067500e-10,-2.000000e-05,2.000000e-05,5.062500e-04,5.062500e-04,1.524281e-06
6.070000e-10,-2.000000e-05,2.000000e-05,5.250000e-04,5.250000e-04,1.543091e-06
6.072500e-10,-2.000000e-05,2.000000e-05,5.437500e-04,5.437500e-04,1.563166e-06
6.075000e-10,-2.000000e-05,2.000000e-05,5.625000e-04,5.625000e-04,1.584662e-06
6.077500e-10,-2.000000e-05,2.000000e-05,5.812500e-04,5.812500e-04,1.607729e-06
6.080000e-10,-2.000000e-05,2.000000e-05,6.000000e-04,6.000000e-04,1.632479e-06
6.082500e-10,-2.000000e-05,2.000000e-05,6.187500e-04,6.187500e-04,1.658989e-06
6.085000e-10,-2.000000e-05,2.000000e-05,6.375000e-04,6.375000e-04,1.687338e-06
6.087500e-10,-2.000000e-05,2.000000e-05,6.562500e-04,6.562500e-04,1.717649e-06
6.090000e-10,-2.000000e-05,2.000000e-05,6.750000e-04,6.750000e-04,1.750106e-06
6.092500e-10,-2.000000e-05,2.000000e-05,6.937500e-04,6.937500e-04,1.784946e-06
6.095000e-10,-2.000000e-05,2.000000e-05,7.125000e-04,7.125000e-04,1.822434e-06
6.097500e-10,-2.000000e-05,2.000000e-05,7.312500e-04,7.312500e-04,1.862846e-06
6.100000e-10,-2.000000e-05,2.000000e-05,7.500000e-04,7.500000e-04,1.906472e-06
6.102500e-10,-2.000000e-05,2.000000e-05,7.687500e-04,7.687500e-04,1.953632e-06
6.105000e-10,-2.000000e-05,2.000000e-05,7.875000e-04,7.875000e-04,2.004703e-06
6.107500e-10,-2.000000e-05,2.000000e-05,8.062500e-04,8.062500e-04,2.060135e-06
6.110000e-10,-2.000000e-05,2.000000e-05,8.250000e-04,8.250000e-04,2.120449e-06
6.112500e-10,-2.000000e-05,2.000000e-05,8.437500e-04,8.437500e-04,2.186243e-06
6.115000e-10,-2.000000e-05,2.000000e-05,8.625000e-04,8.625000e-04,2.258195e-06
6.117500e-10,-2.000000e-05,2.000000e-05,8.812500e-04,8.812500e-04,2.337087e-06
6.120000e-10,-2.000000e-05,2.000000e-05,9.000000e-04,9.000000e-04,2.423843e-06
6.122500e-10,-2.000000e-05,2.000000e-05,9.187500e-04,9.187500e-04,2.519565e-06
6.125000e-10,-2.000000e-05,2.000000e-05,9.375000e-04,9.375000e-04,2.625585e-06
6.127500e-10,-2.000000e-05,2.000000e-05,9.562500e-04,9.562500e-04,2.743502e-06
6.130000e-10,-2.000000e-05,2.000000e-05,9.750000e-04,9.750000e-04,2.875239e-06
6.132500e-10,-2.000000e-05,2.000000e-05,9.937500e-04,9.937500e-04,3.023120e-06
6.135000e-10,-2.000000e-05,2.000000e-05,1.012500e-03,1.012500e-03,3.189969e-06
6.137500e-10,-2.000000e-05,2.000000e-05,1.031250e-03,1.031250e-03,3.379256e-06
6.140000e-10,-2.000000e-05,2.000000e-05,1.050000e-03,1.050000e-03,3.595278e-06
6.142500e-10,-2.000000e-05,2.000000e-05,1.068750e-03,1.068750e-03,3.843398e-06
6.145000e-10,-2.000000e-05,2.000000e-05,1.087500e-03,1.087500e-03,4.130335e-06
6.147500e-10,-2.000000e-05,2.000000e-05,1.106250e-03,1.106250e-03,4.464540e-06
6.150000e-10,-2.000000e-05,2.000000e-05,1.125000e-03,1.125000e-03,4.856650e-06
6.152500e-10,-2.000000e-05,2.000000e-05,1.143750e-03,1.143750e-03,5.320005e-06
6.155000e-10,-2.000000e-05,2.000000e-05,1.162500e-03,1.162500e-03,5.871158e-06
6.157500e-10,-2.000000e-05,2.000000e-05,1.181250e-03,1.181250e-03,6.530145e-06
6.160000e-10,-2.000000e-05,2.000000e-05,1.200000e-03,1.200000e-03,7.320144e-06
6.162500e-10,-2.000000e-05,2.000000e-05,1.218750e-03,1.218750e-03,8.265878e-06
6.165000e-10,-2.000000e-05,2.000000e-05,1.237500e-03,1.237500e-03,9.390124e-06
6.167500e-10,-2.000000e-05,2.000000e-05,1.256250e-03,1.256250e-03,1.070770e-05
6.170000e-10,-2.000000e-05,2.000000e-05,1.275000e-03,1.275000e-03,1.221638e-05
6.172500e-10,-2.000000e-05,2.000000e-05,1.293750e-03,1.293750e-03,1.388420e-05
6.175000e-10,-2.000000e-05,2.000000e-05,1.312500e-03,1.312500e-03,1.563499e-05
6.177500e-10,-2.000000e-05,2.000000e-05,1.331250e-03,1.331250e-03,1.733928e-05
6.180000e-10,-2.000000e-05,2.000000e-05,1.350000e-03,1.350000e-03,1.882332e-05
6.182500e-10,-2.000000e-05,2.000000e-05,1.368750e-03,1.368750e-03,1.990496e-05
6.185000e-10,-2.000000e-05,2.000000e-05,1.387500e-03,1.387500e-03,2.044841e-05
6.187500e-10,-2.000000e-05,2.000000e-05,1.406250e-03,1.406250e-03,2.041324e-05
6.190000e-10,-2.000000e-05,2.000000e-05,1.425000e-03,1.425000e-03,1.987377e-05
6.192500e-10,-2.000000e-05,2.000000e-05,1.443750e-03,1.443750e-03,1.900126e-05
6.195000e-10,-2.000000e-05,2.000000e-05,1.462500e-03,1.462500e-03,1.802010e-05
6.197500e-10,-2.000000e-05,2.000000e-05,1.481250e-03,1.481250e-03,1.715754e-05
6.200000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.660285e-05
6.202500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.648122e-05
6.205000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.681913e-05
6.207500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.754322e-05
6.210000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.849905e-05
6.212500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.948544e-05
6.215000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,2.029763e-05
6.217500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,2.077174e-05
6.220000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,2.082151e-05
6.222500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,2.045586e-05
6.225000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.977152e-05
6.227500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.892497e-05
6.230000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.809468e-05
6.232500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.744432e-05
6.235000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.709394e-05
6.237500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.710177e-05
6.240000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.745648e-05
6.242500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.807968e-05
6.245000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.883944e-05
6.247500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.957559e-05
6.250000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,2.013407e-05
6.252500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,2.040273e-05
6.255000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,2.033746e-05
6.257500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.996974e-05
6.260000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.939398e-05
6.262500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.874084e-05
6.265000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.814625e-05
6.267500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.772450e-05
6.270000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.754952e-05
6.272500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.764505e-05
6.275000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.798277e-05
6.277500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.848813e-05
6.280000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.905405e-05
6.282500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.956231e-05
6.285000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.990925e-05
6.287500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,2.002927e-05
6.290000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.990889e-05
6.292500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.958695e-05
6.295000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.914191e-05
6.297500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.867137e-05
6.300000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.827035e-05
6.302500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.801329e-05
6.305000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.794242e-05
6.307500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.806260e-05
6.310000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.834229e-05
6.312500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.872025e-05
6.315000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.911750e-05
6.317500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.945338e-05
6.320000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.966258e-05
6.322500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.970893e-05
6.325000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.959211e-05
6.327500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.934548e-05
6.330000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.902632e-05
6.332500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.870201e-05
6.335000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.843572e-05
6.337500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.827501e-05
6.340000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.824451e-05
6.342500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.834320e-05
6.345000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.854603e-05
6.347500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.880938e-05
6.350000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.907975e-05
6.352500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.930434e-05
6.355000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.944163e-05
6.357500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.946947e-05
6.360000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.938863e-05
6.362500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.922122e-05
6.365000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.900464e-05
6.367500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.878300e-05
6.370000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.859817e-05
6.372500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.848233e-05
6.375000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.845302e-05
6.377500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.851114e-05
6.380000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.864173e-05
6.382500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.881733e-05
6.385000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.900333e-05
6.387500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.916461e-05
6.390000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.927211e-05
6.392500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.930825e-05
6.395000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.926979e-05
6.397500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.916769e-05
6.400000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.902415e-05
6.402500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.886771e-05
6.405000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.872756e-05
6.407500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.862832e-05
6.410000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.858605e-05
6.412500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.860597e-05
6.415000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.868207e-05
6.417500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.879857e-05
6.420000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.893290e-05
6.422500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.905989e-05
6.425000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.915641e-05
6.427500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.920566e-05
6.430000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.920014e-05
6.432500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.914280e-05
6.435000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.904610e-05
6.437500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.892925e-05
6.440000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.881438e-05
6.442500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.872243e-05
6.445000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.866946e-05
6.447500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.866398e-05
6.450000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.870572e-05
6.452500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.878584e-05
6.455000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.888862e-05
6.457500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.899442e-05
6.460000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.908336e-05
6.462500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.913909e-05
6.465000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.915192e-05
6.467500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.912055e-05
6.470000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.905213e-05
6.472500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.896065e-05
6.475000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.886402e-05
6.477500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.878058e-05
6.480000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.872565e-05
6.482500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.870880e-05
6.485000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.873226e-05
6.487500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.879060e-05
6.490000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.887193e-05
6.492500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.896018e-05
6.495000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.903823e-05
6.497500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.909130e-05
6.500000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.910981e-05
6.502500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.909115e-05
6.505000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.904007e-05
6.507500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.896745e-05
6.510000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.888802e-05
6.512500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.881731e-05
6.515000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.876866e-05
6.517500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.875071e-05
6.520000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.876597e-05
6.522500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.881046e-05
6.525000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.887467e-05
6.527500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.894549e-05
6.530000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.900891e-05
6.532500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.905274e-05
6.535000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.906908e-05
6.537500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.905570e-05
6.540000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.901635e-05
6.542500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.895976e-05
6.545000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.889768e-05
6.547500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.884249e-05
6.550000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.880468e-05
6.552500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.879094e-05
6.555000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.880299e-05
6.557500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.883746e-05
6.560000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.888670e-05
6.562500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.894044e-05
6.565000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.898791e-05
6.567500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.902000e-05
6.570000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.903102e-05
6.572500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.901973e-05
6.575000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.898937e-05
6.577500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.894683e-05
6.580000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.890108e-05
6.582500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.886130e-05
6.585000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.883505e-05
6.587500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.882685e-05
6.590000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.883747e-05
6.592500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.886391e-05
6.595000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.890022e-05
6.597500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.893874e-05
6.600000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.897172e-05
6.602500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.899289e-05
6.605000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.899862e-05
6.607500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.898856e-05
6.610000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.896551e-05
6.612500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.893473e-05
6.615000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.890272e-05
6.617500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.887591e-05
6.620000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.885933e-05
6.622500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.885573e-05
6.625000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.886515e-05
6.627500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.888507e-05
6.630000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.891097e-05
6.632500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.893741e-05
6.635000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.895909e-05
6.637500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.897196e-05
6.640000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.897390e-05
6.642500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.896512e-05
6.645000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.894792e-05
6.647500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.892617e-05
6.650000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.890445e-05
6.652500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.888707e-05
6.655000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.887723e-05
6.657500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.887652e-05
6.660000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.888458e-05
6.662500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.889939e-05
6.665000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.891764e-05
6.667500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.893555e-05
6.670000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.894957e-05
6.672500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.895712e-05
6.675000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.895702e-05
6.677500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.894967e-05
6.680000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.893690e-05
6.682500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.892150e-05
6.685000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.890664e-05
6.687500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.889524e-05
6.690000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.888939e-05
6.692500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.888997e-05
6.695000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.889657e-05
6.697500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.890761e-05
6.700000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.892072e-05
6.702500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.893323e-05
6.705000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.894269e-05
6.707500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.894739e-05
6.710000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.894660e-05
6.712500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.894072e-05
6.715000e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.893111e-05
6.717500e-10,-2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.891981e-05
